I,EMH1.DE,DE000A1K0409,PFERDEWETTEN.DE AG,Xetra
I,EMQ.DE,DE000A0JL529,EMQTEC AG,Xetra
I,ENR.DE,DE000ENER6Y0,SIEMENS ENERGY AG NA O.N.,Xetra
I,ENUR.DE,FI0009005961,STORA ENSO OYJ,Xetra
I,EOAN.DE,DE000ENAG999,E.ON AG,Xetra
I,EQS.DE,DE0005494165,EQS GROUP AG NA O.N.,Xetra
I,ERCB.DE,SE0000108656,ERICSSON B (FRIA),Xetra
I,ERCG.DE,SE0000108649,ERICSSON A (FRIA),Xetra
I,ERMK.DE,DE000A0Z23G6,DEAG DEUTSCHE ENTERTAINMENT,Xetra
I,ERO1.DE,CH0016458363,TMC CONTENT GROUP AG,Xetra
I,ERWE.DE,DE000A1X3WX6,ERWE IMMOB. AG INH O.N.,Xetra
I,ESY.DE,DE000A2YN991,EASY SOFTWARE AG,Xetra
I,ETG.DE,DE000A0MVLS8,ENVITEC BIOGAS AG,Xetra
I,EUCA.DE,DE000A1K0300,EUROMICRON AG,Xetra
I,Euro 3,,HSBC Capital Funding,Xetra
I,EUZ.DE,DE0005659700,ECKERT & ZIEGLER AG,Xetra
I,EV4.DE,DE0009147207,CONSTANTIN MEDIEN AG,Xetra
I,EVD.DE,DE0005470306,CTS EVENTIM AG,Xetra
I,EVK.DE,DE000EVNK013,EVONIK INDUSTRIES AG,Xetra
I,EVN.DE,AT0000741053,EVN AG,Xetra
I,EVT.DE,DE0005664809,EVOTEC AG,Xetra
I,EXJ.DE,DE000A1E89S5,READCREST CAPITAL AG O.N.,Xetra
I,EXL.DE,DE000A0LR9G9,EXASOL AG NA O.N.,Xetra
I,EXN.DE,DE000A1RFM03,EXPEDEON AG INH O.N.,Xetra
I,F2Y.DE,DE000A12UK24,F24 AG NA O.N.,Xetra
I,F3C.DE,DE0007568578,SFC ENERGY AG,Xetra
I,F6O1.DE,DK0010234467,FLSMIDTH+CO.AS NAM.B DK20,Xetra
I,F701.DE,DE000ETF7011,C.V.STR.-COM.VERM.U.ETF I,Xetra
I,F702.DE,DE000ETF7029,COMST.VERM.STR.-D.U.ETF I,Xetra
I,F703.DE,DE000ETF7037,COMST.VERM.STR.-O.U.ETF I,Xetra
I,F750.DE,DE000ETF7508,COMST.ALP.DIV.PL.UC.ETF R,Xetra
I,F751.DE,DE000ETF7516,COMST.AL.DE DIV.PL.UC.ETF,Xetra
I,FAA.DE,AT0000785407,FABASOFT AG,Xetra
I,FAM2.DE,DE000A2DA6T5,DT.CANNABIS AG JGE O.N.,Xetra
I,FAO2.DE,DE0006224520,I:FAO AG,Xetra
I,FC9.DE,DE000A1YC913,FCR IMMOBILIEN AG NA O.N.,Xetra
I,FEV.DE,DE0005774103,FORTEC ELEKTRONIK AG,Xetra
I,FF24.DE,DE000A1PG508,FAST FIN24 HLDG INH O.N.,Xetra
I,FGT.DE,DE000A13SX89,FENGHUA SOLETECH AG,Xetra
I,FIE.DE,DE0005772206,FIELMANN AG,Xetra
I,FKE.DE,DE000A1YCNB3,FEIKE AG,Xetra
I,FLA.DE,DE0005249601,FLATEX AG,Xetra
I,FLW.DE,AT0000911805,FLUGHAFEN WIEN AG,Xetra
I,FME.DE,DE0005785802,FRESENIUS MEDICAL CARE AG & CO KGAA,Xetra
I,FMEN.DE,DE000A254VN2,FRESEN.MED.CARE NEUE,Xetra
I,FMK.DE,AU000000KNL2,KIBARAN RESOURCES LTD.,Xetra
I,FMV.DE,CA32076V1031,FIRST MAJESTIC SILVER,Xetra
I,FNTN.DE,DE000A0Z2ZZ5,FREENET AG,Xetra
I,FO4N.DE,BE0974264930,AGEAS SA/NV,Xetra
I,FOH.DE,NO0003089005,FRED.OLSEN ENERGY NK 20,Xetra
I,FOT.DE,FI0009007132,FORTUM OYJ,Xetra
I,FPE.DE,DE0005790406,FUCHS PETROLUB AG,Xetra
I,FPE3.DE,DE0005790430,FUCHS PETROLUB AG,Xetra
I,FPH.DE,DE000FPH9000,FRANCOTYP-POSTALIA HOLDING AG,Xetra
I,FQT.DE,ATFREQUENT09,FREQUENTIS AG,Xetra
I,FRA.DE,DE0005773303,FRAPORT AG FRANKFURT AIRPORT SERVICES WORLDWIDE,Xetra
I,FRE.DE,DE0005785604,FRESENIUS SE & CO KGAA,Xetra
I,FREN.DE,DE000A254WA7,FRESENIUS SE+CO. O.N.NEUE,Xetra
I,FRL.DE,BMG3682E1277,FRONTLINE LTD. DL 1,Xetra
I,FRS.DE,DE0005775803,FORIS AG,Xetra
I,FRU.DE,FI4000106299,FERRATUM OYJ,Xetra
I,FRYA.DE,SE0000242455,SWEDBANK A,Xetra
I,FSNT.DE,DE000A2QEFA1,FASHIONETTE AG O.N.,Xetra
I,FT8.DE,DE000A1PG8V8,FIRSTEXTILE AG,Xetra
I,FTK.DE,DE000FTG1111,FINTECH GROUP AG NA O.N.,Xetra
I,FVI.DE,DE000A0MW975,FAIR VALUE REIT-AG,Xetra
I,FW1.DE,DE000A0B95Y8,MIFA FAHRRADWERKE O.N.,Xetra
I,FYB.DE,DE000A1EWVY8,FORMYCON AG,Xetra
I,FZM.DE,CNE1000004Y2,ZTE CORP. H YC 1,Xetra
I,G1A.DE,DE0006602006,GEA GROUP AG,Xetra
I,G24.DE,DE000A12DM80,Scout24 AG,Xetra
I,G2AA.DE,CH0364749348,VIFOR PHARMA NAM.SF 0.01,Xetra
I,G6P.DE,DE0007612103,GOING PUBLIC MEDIA AG,Xetra
I,GAD.DE,CH0102659627,GAM HOLDING AG NA.SF -.05,Xetra
I,GAG.DE,DE000A0Z26C8,GORE GERM.OFF.R.E. NA ON,Xetra
I,GBF.DE,DE0005909006,BILFINGER BERGER SE,Xetra
I,GBRA.DE,CH0030170408,GEBERIT AG,Xetra
I,GFIN.DE,CH0001752309,GEORG FISCHER AG,Xetra
I,GFK.DE,DE0005875306,GFK SE,Xetra
I,GFT.DE,DE0005800601,GFT TECHNOLOGIES AG,Xetra
I,GGS.DE,DE0005156004,GIGASET AG,Xetra
I,GHG.DE,CA37953Y1043,GLOBAL HEMP GROUP INC.,Xetra
I,GIL.DE,DE0005878003,DMG MORI AG O.N.,Xetra
I,GIN.DE,CH0010645932,GIVAUDAN SA,Xetra
I,GKS.DE,DE0007571424,GK SOFTWARE AG,Xetra
I,GLJ.DE,DE000A161N30,GRENKELEASING AG,Xetra
I,GME.DE,DE0005495626,GERATHERM MEDICAL AG,Xetra
I,GMM.DE,DE0005895403,GRAMMER AG,Xetra
I,GNN.DE,DK0010272632,GN STORE NORD A/S NAM.DK1,Xetra
I,GO5.DE,CA3809564097,GOLDCORP INC.,Xetra
I,GPK.DE,BMG4032A1045,GOLDEN OCEAN GRP DL-.10,Xetra
I,GRF.DE,DE0005897300,GREIFFENBERGER AG,Xetra
I,GRX.DE,BGGRASE06174,EXPAT GREECE ASE UC.ETF,Xetra
I,GSC1.DE,DE000A1K0201,GESCO AG,Xetra
I,GSJ.DE,DE000A1MMEV4,German Startups Group Berlin,Xetra
I,GTK.DE,DE000A1EMHE0,TONKENS AGRAR AG,Xetra
I,GTN.DE,SE0000202624,GETINGE AB B FR. SK-.50,Xetra
I,GTY.DE,DE000A0JJTG7,GATEWAY R.EST.AG O.N.,Xetra
I,GWD.DE,DE000A2G8XX3,GODEWIND IMMO.AG NA O.N.,Xetra
I,GWI1.DE,DE0003304101,GERRY WEBER INTERNATIONAL AG,Xetra
I,GWI2.DE,DE000A255G36,GERRY WEBER INTERNAT.O.N.,Xetra
I,GXE.DE,BE0003818359,GALAPAGOS N.V.,Xetra
I,GXI.DE,DE000A0LD6E6,GERRESHEIMER AG,Xetra
I,GXP1.DE,DE000A2E4L00,GXP GERM.PROP.AG INH.O.N.,Xetra
I,GZ5.DE,PTGAL0AM0009,GALP ENERGIA SGPS NOM.EO1,Xetra
I,H24.DE,DE000A14KEB5,HOME24 SE INH O.N.,Xetra
I,H2FA.DE,DE000A1MMHE3,HELIOCENTRIS ENERGY SOLUTIONS AG,Xetra
I,H2R.DE,DE000A0LR5T0,HALLOREN SCHOKOLADENFABRIK AG,Xetra
I,H4G.DE,DE0007608606,HANSA GROUP AG,Xetra
I,H5E.DE,DE000A0EQ578,HELMA EIGENHEIMBAU AG,Xetra
I,H8K.DE,DE000A1JH3F9,HAIKUI SEAFOOD AG,Xetra
I,H9O1.DE,DE000A1MMCR6,HUMANOPTICS AG,Xetra
I,H9W.DE,DE000A0LR4P1,HWA AG,Xetra
I,H9Y.DE,DE000A0KF6M8,HANSEYACHTS AG,Xetra
I,HAB.DE,DE0006013006,HAMBORNER REIT AG O.N.,Xetra
I,HAE.DE,DE0006190705,HAEMATO AG O.N.,Xetra
I,HAEK.DE,DE000A289VV1,HAEMATO AG O.N. KONV.,Xetra
I,HAW.DE,DE0006042708,HAWESKO HOLDING AG,Xetra
I,HBH.DE,DE0006083405,Hornbach Holding AG & Co. KGaA,Xetra
I,HBH3.DE,DE0006083405,HORNBACH HOLDING AG,Xetra
I,HBM.DE,DE0006084403,HORNBACH BAUMARKT AG,Xetra
I,HDD.DE,DE0007314007,HEIDELBERGER DRUCKMASCHINEN AG,Xetra
I,HDDF.DE,DE000A2E4T51,HEIDELBERG.DRUCKMA. NEUE,Xetra
I,HDJ0.DE,JE00B3CM9527,HENDERSON GRP PLC LS-.125,Xetra
I,HEI.DE,DE0006047004,HEIDELBERGCEMENT AG,Xetra
I,HEMP.DE,DE000A0BVVK7,DT.CANNABIS AG O.N.,Xetra
I,HEN.DE,DE0006048408,HENKEL AG & CO KGAA,Xetra
I,HEN3.DE,DE0006048432,HENKEL AG & CO KGAA,Xetra
I,HEZ.DE,DE0006053101,PELIKAN AG O.N.,Xetra
I,HFG.DE,DE000A161408,HELLOFRESH SE INH O.N.,Xetra
I,HG1.DE,DE0005297204,HOMAG GROUP AG,Xetra
I,HHFA.DE,DE000A0S8488,HAMBURGER HAFEN UND LOGISTIK AG,Xetra
I,HHH.DE,DE000A2GS5M9,HOMES+HOLIDAY AG NA O.N.,Xetra
I,HIGA,KYG448981079,Evraz Highveld Steel and Vanadium Limited,Xetra
I,HL9B.DE,SE0000109290,HOLMEN AB B SK 50,Xetra
I,HLAG.DE,DE000HLAG475,Hapag-Lloyd AG,Xetra
I,HLBN.DE,CH0012214059,HOLCIM LTD,Xetra
I,HLE.DE,DE000A13SX22,HELLA KGAA HUECK+CO. O.N.,Xetra
I,HLG.DE,CH0006539198,HIGHLIGHT COMMUNICATIONS AG,Xetra
I,HMSB.DE,SE0000106270,HENNES + MAURITZ B SK-125,Xetra
I,HMU.DE,DE0006061104,HMS BERGBAU AG,Xetra
I,HNL.DE,DE0005157101,DR HOENLE AG,Xetra
I,HNR1.DE,DE0008402215,HANNOVER RUECKVERSICHERUNG AG,Xetra
I,HOC.DE,DE0005495329,HolidayCheck Group AG,Xetra
I,HOI.DE,JE00B2Q4TN56,HERITAGE OIL PLC,Xetra
I,HOT.DE,DE0006070006,HOCHTIEF AG,Xetra
I,HP3.DE,DE0006001902,RINGMETALL AG,Xetra
I,HPBK.DE,DE000A0L1NN5,HELIAD EQUITY PARTNERS GMBH & CO KGAA,Xetra
I,HPHA.DE,DE000A11QVV0,HEIDELBERG PHARMA AG O.N.,Xetra
I,HRPK.DE,DE000A11QW68,7C SOLARPARKEN AG O.N.,Xetra
I,HRZ.DE,SE0001662230,HUSQVARNA NAM. B SK 100,Xetra
I,HUBE.DE,BGHUBUX01189,EXPAT HUNG. BUX UCITS ETF,Xetra
I,HVX.DE,CH0012271687,HELVETIA HOLDING NA SF0.1,Xetra
I,HWSA.DE,DE000A1X3X66,METRIC MOB.SOL.AG O.N.,Xetra
I,HXCK.DE,DE000A161077,Ernst Russ AG,Xetra
I,HXGB.DE,SE0000103699,HEXAGON AB B FRIA SK1.333,Xetra
I,HYQ.DE,DE0005493365,HYPOPORT AG,Xetra
I,I3M.DE,DE000A0BLCV5,IMPREGLON SE,Xetra
I,I7N.DE,DE000A0JL461,ITN NANOVATION AG,Xetra
I,IBU.DE,DE000A0XYHT5,IBU-TEC ADV.MATER. INH.ON,Xetra
I,IC8.DE,DE000A0HNF96,INCITY IMMOBILIEN AG,Xetra
I,ICP.DE,DE000A1R1C81,PANAMAX AG,Xetra
I,IDVA.DE,SE0000190126,INDUSTRIV. A FR.,Xetra
I,IFA.DE,DE0006131204,IFA HOTEL U.TOURISTI.O.N.,Xetra
I,IFM.DE,DE000A0JDU97,IFM IMMOBILIEN AG,Xetra
I,IFX.DE,DE0006231004,INFINEON TECHNOLOGIES AG,Xetra
I,IFXN.DE,DE000A2NBU26,INFINEON TECH.AG NA NEUE,Xetra
I,IGY.DE,DE000A2AADD2,innogy SE,Xetra
I,IGYB.DE,DE000A2LQ2L3,INNOGY SE Z.VERK.,Xetra
I,IKHK.DE,DE000A2AA105,STARDSL AG,Xetra
I,ILM1.DE,DE000A1MMCC8,MEDIOS AG O.N.,Xetra
I,IMO1.DE,AT0000A21KS2,IMMOFINANZ AG INH.,Xetra
I,INH.DE,DE0006200108,INDUS HOLDING AG,Xetra
I,INS.DE,DE000A2NBX80,INSTONE REAL EST.GRP EO 1,Xetra
I,INW1.DE,DE000A14KR27,GBS SOFTWARE AG,Xetra
I,IPOK.DE,DE000A254294,HEIDEL.BETEIL.HLDG O.N.,Xetra
I,IQL.DE,CH0451424300,IQ INTL AG SF-.01,Xetra
I,IS7.DE,DE0005874846,INTICA SYSTEMS AG,Xetra
I,IS8.DE,DE0007830788,IFA SYSTEMS AG,Xetra
I,ISHA.DE,DE000A254211,INTERSHOP COMM. KONV.,Xetra
I,ISR.DE,DE0005488100,ISRA VISION AG,Xetra
I,ITN.DE,DE0006223605,INTERTAINMENT AG,Xetra
I,IU2.DE,NO0010208051,YARA INTERNATIONAL NK1.70,Xetra
I,IUR.DE,DE0006208408,KAP AG INH O.N.,Xetra
I,IV6B.DE,SE0000164626,INVEST.KINNEVIK B SK 0.10,Xetra
I,IVSB.DE,SE0000107419,INVESTOR B (FRIA) SK6.25,Xetra
I,IVU.DE,DE0007448508,IVU TRAFFIC TECHNOLOGIES AG,Xetra
I,IVX.DE,DE0005859698,INVISION SOFTWARE AG,Xetra
I,IWB.DE,DE000A1E8H38,ISARIA WOHNBAU AG,Xetra
I,IXX.DE,DE0005759807,INIT INNOVATION IN TRAFFIC SYSTEMS AG,Xetra
I,JB7.DE,DE000A2G9LL1,DT.IND.GRDBES.AG INH O.N.,Xetra
I,JEM.DE,PTJMT0AE0001,JERONIM.MART.SGPS INH.EO1,Xetra
I,JEN.DE,DE000A2NB601,JENOPTIK AG,Xetra
I,JFB.DE,DE0005198907,J.F.BEHRENS AG O.N.,Xetra
I,JGE.DE,CH0102484968,JUL. BAER GRP. NAM.SF-.02,Xetra
I,JST.DE,DE000JST4000,JOST WERKE AG INH. O.N.,Xetra
I,JUN3.DE,DE0006219934,JUNGHEINRICH AG O.N.VZO,Xetra
I,JY8.DE,DE000A0WMLD8,JOYOU AG,Xetra
I,JYS1.DE,DK0010307958,JYSKE BK A/S NAM. DK 10,Xetra
I,K1R.DE,DE000A0KFUJ5,KROMI LOGISTIK AG,Xetra
I,K3A.DE,NO0003033102,KONGSBERG AUTO.HLDG NK-50,Xetra
I,KA8.DE,DE0007857476,KLASSIK RADIO AG,Xetra
I,KABN.DE,CH0011795959,DORMAKABA HLDG NA.SF 0.10,Xetra
I,KB7.DE,DE000A0HNG53,KTG ENERGIE AG,Xetra
I,KBC.DE,DE0006053952,KONTRON AG,Xetra
I,KBU.DE,DE0006338007,COLONIA REAL ESTATE AG,Xetra
I,KBX.DE,DE000KBX1006,KNORR-BREMSE AG INH O.N.,Xetra
I,KC4.DE,FI0009013403,KONE CORP.(NEW) B O.N.,Xetra
I,KCC.DE,CH0132106482,CASHCLOUD AG INH. SF-.20,Xetra
I,KCO.DE,DE000KC01000,KLOECKNER & CO SE,Xetra
I,KDB.DE,BE0003565737,KBC GROEP N.V.,Xetra
I,KGX.DE,DE000KGX8881,KION GROUP AG,Xetra
I,KIN2.DE,CA4969024047,KINROSS GOLD CORP,Xetra
I,KNIA.DE,CH0025238863,KUEHNE + NAGEL INTERNATIONAL AG,Xetra
I,KR8.DE,CH0010702154,KOMAX HLDG NA SF 0.10,Xetra
I,KRN.DE,DE0006335003,KRONES AG,Xetra
I,KSB.DE,DE0006292006,KSB AG,Xetra
I,KSB3.DE,DE0006292030,KSB AG,Xetra
I,KSC.DE,DE000A1A6V48,KPS AG,Xetra
I,KSW.DE,DE0006322001,KST BETEILIGUNGS AG,Xetra
I,KU2.DE,DE0006204407,KUKA AG,Xetra
I,KWG.DE,DE0006578008,KHD HUMBOLDT WEDAG INTERNATIONAL AG,Xetra
I,KWS.DE,DE0007074007,KWS SAAT AG,Xetra
I,KY7.DE,NO0010215684,AKER SOLUTIONS ASA,Xetra
I,L00.DE,CA5263673058,LEO RESOURCES INC.NEW,Xetra
I,L1OA.DE,DE000A12UP29,LLOYD FONDS AG,Xetra
I,L60.DE,CH0003583256,HIGHL.EVENT A.ENT.INH.SF9,Xetra
I,LDB.DE,DK0010287234,H. LUNDBECK A/S NAM. DK 5,Xetra
I,LEG.DE,DE000LEG1110,LEG IMMOBILIEN AG,Xetra
I,LEI.DE,DE0006464506,LEIFHEIT AG,Xetra
I,LEN.DE,AT0000644505,LENZING AG,Xetra
I,LEO.DE,DE0005408884,LEONI AG,Xetra
I,LHA.DE,DE0008232125,DEUTSCHE LUFTHANSA AG,Xetra
I,LHL.DE,HK0992009065,LENOVO GROUP,Xetra
I,LIK.DE,DE000A0JDBC7,LIMES SCHLOSSKLINIK. O.N.,Xetra
I,LINU.DE,DE000A2E4L75,LINDE AG O.N. Z.UMT.,Xetra
I,LMI.DE,CH0132594711,LION E-MOBILITY AG SF-.13,Xetra
I,LNA.DE,DE0006483001,LINDE AG O.N.,Xetra
I,LNH.DE,BMG5361W1047,LANCASHIRE HLDGS DL -.50,Xetra
I,LNSX.DE,DE000A0DPRE6,SIXT LEASING O.N.,Xetra
I,LO24.DE,DE000LTT2470,LOTTO24 AG,Xetra
I,LO26.DE,DE000LTT0268,LOTTO24 AG Z.UMT.,Xetra
I,LO3.DE,CH0013841017,LONZA GROUP AG,Xetra
I,LPK.DE,DE0006450000,LPKF LASER & ELECTRONICS AG,Xetra
I,LSPN.DE,CH0010570759,LINDT & SPRUENGLI AG,Xetra
I,LSPP.DE,CH0010570767,LINDT & SPRUENGLI AG,Xetra
I,LSX.DE,DE0005754402,LS TELCOM AG,Xetra
I,LTEC.DE,CH0025751329,LOGITECH INTL NA SF -.25,Xetra
I,LUS.DE,DE0006459324,LANG & SCHWARZ WERTPAPIERHANDELSBANK AG,Xetra
I,LVA.DE,CH0034389707,ALPIQ HOLDING AG NAM.SF10,Xetra
I,LXS.DE,DE0005470405,LANXESS AG,Xetra
I,LYV.DE,SE0000825820,LUNDIN PETROLEUM SK-.01,Xetra
I,M09.DE,PTMEN0AE0005,MOTA-ENGIL INH. EO 1,Xetra
I,M0Y.DE,DE000A0JCY11,MYNARIC AG INH O.N.,Xetra
I,M12.DE,DE000A0STSQ8,M1 KLINIKEN AG O.N.,Xetra
I,M3BK.DE,DE000A254W52,MIC AG KONV.,Xetra
I,M3V.DE,DE000A0LBFE4,MEVIS MEDICAL SOLUTIONS AG,Xetra
I,M4N.DE,DE000A0KD0F7,MUEHLHAN AG,Xetra
I,M5E.DE,SE0000221723,MEDA AB A SK 1,Xetra
I,M5Z.DE,DE000A0JQ5U3,MANZ AG,Xetra
I,M6YA.DE,CH0108503795,MEYER BUR.TECH.NAM.SF-.05,Xetra
I,M7U.DE,DE000A0MSN11,Nynomic AG,Xetra
I,M8G.DE,MT0000580101,MEDIA AND GAMES INV. EO 1,Xetra
I,MA1.DE,DE000A0D88T9,MAX21 MANAGEMENT & BETEILGUNGEN AG,Xetra
I,MAC1.DE,SE0005676160,ARCAM AB,Xetra
I,MAK.DE,DE0006044001,MATERNUS-KLINIKEN AG,Xetra
I,MAN.DE,DE0005937007,MAN SE,Xetra
I,MAN3.DE,DE0005937031,MAN SE,Xetra
I,MBB.DE,DE000A0ETBQ4,MBB INDUSTRIES AG,Xetra
I,MBK.DE,DE0008148206,MERKUR BANK KGAA,Xetra
I,MBQ.DE,DE0005218309,MOBOTIX AG,Xetra
I,MCE.DE,DE0006618309,MEDICAL COLUMBUS AG,Xetra
I,MDG1.DE,DE000A1X3W00,MEDIGENE AG NA O.N.,Xetra
I,MDN.DE,DE0006605009,MEDION AG,Xetra
I,MED.DE,DE0006595101,MEDICLIN AG,Xetra
I,MF6.DE,DE000A0HGQF5,MAGFORCE AG,Xetra
I,MGNK.DE,DE000A2LQ900,MOLOGEN AG KONV.,Xetra
I,MHH.DE,DE0005492540,MEDISANA AG,Xetra
I,MIQ.DE,PA5800371096,MCDERMOTT INTL INC. DL 1,Xetra
I,MKK1.DE,BGMACMB06181,EXPAT MAC.MBI10 UCITS ETF,Xetra
I,MLL.DE,DE0006214687,MUELLER - DIE LILA LOGISTIK AG,Xetra
I,MLP.DE,DE0006569908,MLP AG,Xetra
I,MME.DE,DE0005761159,MME MOVIEMENT AG,Xetra
I,MNSN.DE,CH0012337421,MICRONAS SEMICONDUCTOR HOLDING AG,Xetra
I,MO7.DE,SE0000412371,MOD. TIMES GRP M B,Xetra
I,MOR.DE,DE0006632003,MORPHOSYS AG,Xetra
I,MOS.DE,BE0003735496,MOBISTAR SA,Xetra
I,MPCK.DE,DE000A1TNWJ4,MPC MUENCH.PET.CAP.,Xetra
I,MPRK.DE,DE000A1MMCY2,MAIER + PARTNER O.N.,Xetra
I,MR8.DE,DE000A0HHKA7,MERCURIUS AG,Xetra
I,MRK.DE,DE0006599905,MERCK KGAA O.N.,Xetra
I,MSAG.DE,DE0005855183,MS INDUSTRIE AG,Xetra
I,MSGL.DE,DE0005130108,MSG LIFE AG O.N.,Xetra
I,MSRB.DE,FI0009000665,METSAE BOARD OYJ B EO1.70,Xetra
I,MT4.DE,CH0030773102,MATADOR PR.EQ. INH. SF 10,Xetra
I,MTA.DE,FI0009003727,WARTSILA,Xetra
I,MTX.DE,DE000A0D9PT0,MTU AERO ENGINES HOLDING AG,Xetra
I,MU4.DE,DE000A0MSEQ3,M4E AG,Xetra
I,MUB.DE,DE0006627201,MUEHLBAUER HOLDING AG & CO KGAA,Xetra
I,MUM.DE,DE0006580806,MENSCH UND MASCHINE SOFTWARE SE,Xetra
I,MUV2.DE,DE0008430026,MUENCHENER RUECKVERSICHERUNGS AG,Xetra
I,MUX.DE,DE000A2NB650,MUTARES AG,Xetra
I,MVV1.DE,DE000A0H52F5,MVV ENERGIE AG,Xetra
I,MWB.DE,DE0006656101,MWB FAIRTRADE WERTPAPIERHANDELSBANK AG,Xetra
I,MXH.DE,DE0006580905,MAX AUTOMATION AG,Xetra
I,MXHN.DE,DE000A2DA588,MAX AUTOMATION AG NA O.N.,Xetra
I,MYM.DE,AT0000938204,MAYR MELNHOF KARTON AG,Xetra
I,MYRK.DE,DE000A11QWW6,MYHAMMER HOLDING AG O.N.,Xetra
I,MZX.DE,DE0005492938,MASTERFLEX AG,Xetra
I,N1M.DE,DE0008137852,NET MOBILE AG,Xetra
I,N2F.DE,DE0005400667,NANOFOCUS AG,Xetra
I,N4G.DE,DE000A161NR7,THE NAGA GROUP AG NA O.N.,Xetra
I,N7G.DE,DE000A0JKHC9,NANOGATE AG,Xetra
I,NB2.DE,DE000A0SMU87,NORTHERN BITCOIN AG O.N.,Xetra
I,NBA.DE,NO0010031479,DNB NOR ASA A NK 10,Xetra
I,NBG6.DE,DE0008435967,NUERNBERGER BETEILIGUNGS AG,Xetra
I,NBZF.DE,FI0009902530,NORDEA BANK FDR/1 EO 0.40,Xetra
I,NC5A.DE,DE000A12UP37,NORCOM INF.TECHN.AG,Xetra
I,NDA.DE,DE0006766504,AURUBIS AG,Xetra
I,NDB.DE,SE0000427361,NORDEA BANK AB EO 0.40,Xetra
I,NDX1.DE,DE000A0D6554,NORDEX SE,Xetra
I,NEF.DE,FI0009013296,NESTE OIL CORP.,Xetra
I,NEM.DE,DE0006452907,NEMETSCHEK AG,Xetra
I,NESR.DE,CH0038863350,NESTLE SA,Xetra
I,NF4.DE,DE000A1MME74,NETFONDS AG VNA O.N.,Xetra
I,NFN.DE,DE000A0N4N52,NFON AG INH O.N.,Xetra
I,NHY.DE,AU000000LOM6,LUCAPA DIAMOND CO. LTD.,Xetra
I,NIIN.DE,DE000A2G8332,NIIIO FIN.GRP AG NA O.N.,Xetra
I,NK1A.DE,NO0003921009,DNO ASA A NK -.25,Xetra
I,NK2A.DE,NO0004135633,NORSKE SKOGIND. NK 1,Xetra
I,NKT.DE,DK0010287663,NKT HLDG A/S NAM. DK 20,Xetra
I,NLB1.DE,CH0037851646,NOBEL BIOCARE HOLDING AG,Xetra
I,NMI.DE,DE000A12ULL2,ALADDIN HLTHC.TECH. O.N.,Xetra
I,NN6.DE,DE0006577109,NANOREPRO AG,Xetra
I,NNND.DE,KYG875721634,TENCENT HLDGS HD-.00002,Xetra
I,NNPA.DE,AU000000NNO0,NANOPAC INNOVATION CDI 1,Xetra
I,NOA3.DE,FI0009000681,NOKIA OYJ,Xetra
I,NOEJ.DE,DE000A1H8BV3,NORMA GROUP,Xetra
I,NOH1.DE,NO0005052605,NORSK HYDRO ASA NK 1.098,Xetra
I,NOT.DE,CH0012005267,NOVARTIS AG,Xetra
I,NOVB.DE,DK0060102614,NOVO NORDISK A/S,Xetra
I,NOVC.DE,DK0060534915,NOVO-NORDISK NAM.B DK-.20,Xetra
I,NSU.DE,DE0006757008,AUDI AG,Xetra
I,NTG.DE,DE000A0KPPR7,NABALTEC AG,Xetra
I,NUVA.DE,DE000A2E4MK4,NORATIS AG INH. O.N.,Xetra
I,NVJP.DE,BE0974320526,UMICORE S.A.,Xetra
I,NWO.DE,DE000NWRK013,NEW WORK SE NA O.N.,Xetra
I,NWX.DE,DE0006775505,NORDWEST HANDEL AG,Xetra
I,NXI.DE,DE0007471377,ACTIVA RESOURCES AG,Xetra
I,NXR.DE,DE000A1K03W5,NEXR TECHN.SE INH O.N.,Xetra
I,NXU.DE,DE0005220909,NEXUS AG,Xetra
I,O2C.DE,AT0000A00Y78,CAT OIL AG,Xetra
I,O2D.DE,DE000A1J5RX9,TELEFONICA DTLD HLDG AG,Xetra
I,O3P.DE,AT0000APOST4,OESTERREICHISCHE POST AG,Xetra
I,O4B.DE,DE0006286560,OVB HOLDING AG,Xetra
I,O5H.DE,CH0022237009,OPENLIMIT HOLDING AG,Xetra
I,OAL.DE,BMG0410V2071,APOLLO ENTERPRISE SOLUT.,Xetra
I,OBH.DE,CH0000816824,OC OERLIKON CORP AG,Xetra
I,OBS.DE,DE0005228779,ORBIS AG,Xetra
I,OEWA.DE,AT0000746409,VERBUND AG,Xetra
I,OFC.DE,SE0001174889,ORIFLAME COSM.SDR EO 1.25,Xetra
I,OFK.DE,FI0009014377,ORION CORP. (NEW) B,Xetra
I,OHB.DE,DE0005936124,OHB AG,Xetra
I,OKL.DE,NO0003733800,ORKLA NK 1.25,Xetra
I,OMV.DE,AT0000743059,OMV AG,Xetra
I,OS3.DE,NO0010040611,OPERA SOFTWARE ASA NK-.02,Xetra
I,OSP2.DE,DE000A0BVU28,USU SOFTWARE AG,Xetra
I,OSR.DE,DE000LED4000,OSRAM LICHT AG NA O.N.,Xetra
I,OUTA.DE,FI0009002422,OUTOKUMPU OYJ A,Xetra
I,P01.DE,CA1968741019,COLT RESOURCES INC.,Xetra
I,P2G1.DE,GI000A0MV757,BWIN.PARTY D.EN.LS-.00015,Xetra
I,P2H.DE,CH0024608827,PARTNERS GR.HLDG SF -.01,Xetra
